"code","task","closeness","degree","score","type","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
"1231",2,"trial","trial",3,"lenient",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"trial","trial",3,"lenient",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"trial","trial",2,"strict",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"trial","trial",2,"strict",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"high","high",9,"strict",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"high","high",9,"strict",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"low","high",10,"lenient",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"low","high",10,"lenient",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"low","low",10,"lenient",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1231",2,"low","low",10,"lenient",19,"female","Chinese","jc",3,"Chinese, cantonese","yes","no","computer",",,","yes"
"1234",2,"high","high",10,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","high",10,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","low",9,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","low",9,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","low",9,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","low",9,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","high",10,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","high",10,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","low",10,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","low",10,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","high",10,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"high","high",10,"lenient",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","high",10,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","high",10,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","low",10,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"low","low",10,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"trial","trial",2,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1234",2,"trial","trial",2,"strict",22,"male","Chinese","jc",2,"Mandarin","yes","no","computer",",,","yes"
"1248",1,"high","low",3,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","low",3,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","high",6,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","high",6,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","low",3,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","low",3,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","high",6,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","high",6,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","low",1,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","low",1,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"trial","trial",3,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"trial","trial",3,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","high",5,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"high","high",5,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","high",6,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","high",6,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","low",1,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"low","low",1,"strict",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"trial","trial",4,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1248",1,"trial","trial",4,"lenient",19,"female","Chinese","jc",3,"Mandarin, Spanish","yes","no","computer","no","no"
"1345",1,"low","low",6,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"trial","trial",4,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"high","high",9,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"high","low",5,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"low","high",9,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"low","low",7,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"trial","trial",4,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"low","high",7,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"high","high",9,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1,"high","low",5,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",2,"trial","trial",3,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"trial","trial",3,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","low",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","low",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","low",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","low",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"trial","trial",3,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"trial","trial",3,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","low",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","low",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","low",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","low",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","high",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","high",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","high",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","high",10,"lenient",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","high",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"low","high",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","high",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1346",2,"high","high",10,"strict",19,"female","Others","jc",2,"Malay","yes","no","computer",",,","yes"
"1614338732",2,"low","low",7,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","low",7,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","high",10,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","high",10,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","low",8,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","low",8,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","high",10,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","high",10,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"low","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"high","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"trial","trial",1,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1614338732",2,"trial","trial",1,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"1651",1,"low","high",2,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","high",2,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","low",6,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","low",6,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"trial","trial",2,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"trial","trial",2,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","high",3,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","high",3,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","low",1,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","low",1,"strict",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","high",3,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","high",3,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","high",3,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","high",3,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","low",6,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"high","low",6,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","low",1,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"low","low",1,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"trial","trial",2,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1651",1,"trial","trial",2,"lenient",19,"female","Indian","jc",2,"Tamil","yes","no","computer","no","no"
"1701",1,"high","low",4,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"high","high",3,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"low","high",6,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"low","low",1,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"trial","trial",4,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"low","high",7,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"high","high",3,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"high","low",4,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"trial","trial",4,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1,"low","low",2,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",1,"trial","trial",4,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"trial","trial",4,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","high",8,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","high",8,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","low",5,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","low",5,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","high",8,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","high",8,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","low",5,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"low","low",5,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","low",8,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","low",8,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","low",8,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","low",8,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","high",8,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","high",8,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","high",8,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"high","high",8,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"trial","trial",4,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1727",1,"trial","trial",4,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer",",","yes"
"1902",1,"low","high",4,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"low","high",4,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","high",6,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","high",6,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","high",7,"lenient",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","high",7,"lenient",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"low","low",3,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"low","low",3,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","low",4,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","low",4,"strict",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"trial","trial",4,"lenient",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"trial","trial",4,"lenient",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","low",4,"lenient",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"1902",1,"high","low",4,"lenient",19,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
